-4.565759658813477,8.038026809692383
-2.43080997467041,8.264627456665039
-6.393911361694336,7.983532905578613
-7.056360244750977,4.113469123840332
-5.632844924926758,7.494662284851074
-4.239044189453125,8.56160831451416
-3.8683667182922363,6.13986873626709
-1.694230318069458,8.373575210571289
-4.847438335418701,8.706040382385254
-4.71024227142334,6.797708511352539
-2.7244930267333984,8.065970420837402
-3.13044810295105,7.881998062133789
-4.1839776039123535,8.642755508422852
-2.601487159729004,9.321564674377441
0.4450415372848511,8.39639663696289
-2.2167744636535645,8.543681144714355
-1.6210260391235352,9.351402282714844
-8.90139389038086,6.474428176879883
3.181565999984741,3.3073229789733887
-2.29874849319458,8.955946922302246
-4.477664947509766,8.370939254760742
-4.188325881958008,8.75588607788086
-3.1736035346984863,8.321552276611328
3.3339457511901855,3.505159854888916
-1.6741907596588135,9.460911750793457
0.590387225151062,0.729636013507843
-6.761878967285156,7.456493377685547
-3.4008841514587402,9.003572463989258
1.4128692150115967,1.9632351398468018
-3.0511226654052734,8.847991943359375
